tweet_id	label
112936	Vaccine_chatter
109945	Vaccine_chatter
112854	Vaccine_chatter
108220	Vaccine_chatter
112517	Vaccine_chatter
110689	Vaccine_chatter
111195	Vaccine_chatter
108399	Vaccine_chatter
201922	Self_reports
109365	Vaccine_chatter
112324	Vaccine_chatter
202044	Vaccine_chatter
109463	Vaccine_chatter
109575	Vaccine_chatter
107828	Vaccine_chatter
112894	Vaccine_chatter
112720	Vaccine_chatter
111131	Vaccine_chatter
111009	Vaccine_chatter
202326	Vaccine_chatter
108088	Vaccine_chatter
108774	Vaccine_chatter
201839	Self_reports
109967	Self_reports
202192	Self_reports
108844	Vaccine_chatter
108153	Vaccine_chatter
110078	Vaccine_chatter
201936	Vaccine_chatter
107933	Vaccine_chatter
108856	Vaccine_chatter
110509	Vaccine_chatter
112591	Vaccine_chatter
110708	Vaccine_chatter
109008	Vaccine_chatter
107973	Vaccine_chatter
111716	Vaccine_chatter
112504	Vaccine_chatter
110443	Vaccine_chatter
202414	Self_reports
108756	Vaccine_chatter
108706	Vaccine_chatter
107834	Vaccine_chatter
201953	Self_reports
112065	Vaccine_chatter
110343	Vaccine_chatter
108309	Vaccine_chatter
111951	Vaccine_chatter
110146	Vaccine_chatter
109026	Vaccine_chatter
111820	Vaccine_chatter
112860	Self_reports
110692	Vaccine_chatter
108815	Vaccine_chatter
109935	Vaccine_chatter
110238	Vaccine_chatter
110570	Vaccine_chatter
107849	Vaccine_chatter
108204	Vaccine_chatter
201890	Vaccine_chatter
110104	Vaccine_chatter
111596	Vaccine_chatter
108294	Vaccine_chatter
110947	Vaccine_chatter
108405	Vaccine_chatter
111462	Vaccine_chatter
109717	Vaccine_chatter
111437	Vaccine_chatter
109107	Vaccine_chatter
201967	Vaccine_chatter
110779	Vaccine_chatter
112943	Vaccine_chatter
111588	Vaccine_chatter
109703	Vaccine_chatter
111911	Vaccine_chatter
108548	Vaccine_chatter
201982	Vaccine_chatter
108556	Vaccine_chatter
112171	Vaccine_chatter
202003	Vaccine_chatter
107719	Self_reports
202159	Vaccine_chatter
112935	Vaccine_chatter
110477	Vaccine_chatter
112667	Vaccine_chatter
109179	Vaccine_chatter
109545	Vaccine_chatter
111988	Vaccine_chatter
111508	Vaccine_chatter
107874	Vaccine_chatter
111661	Vaccine_chatter
111422	Vaccine_chatter
110491	Vaccine_chatter
108861	Vaccine_chatter
109285	Vaccine_chatter
109533	Vaccine_chatter
107857	Vaccine_chatter
110639	Vaccine_chatter
110241	Vaccine_chatter
110705	Vaccine_chatter
109053	Vaccine_chatter
108366	Vaccine_chatter
109839	Vaccine_chatter
110111	Vaccine_chatter
201903	Self_reports
112603	Vaccine_chatter
108897	Vaccine_chatter
111962	Vaccine_chatter
111074	Vaccine_chatter
108722	Vaccine_chatter
110386	Vaccine_chatter
111860	Vaccine_chatter
202341	Vaccine_chatter
201811	Vaccine_chatter
108547	Vaccine_chatter
112712	Vaccine_chatter
112498	Vaccine_chatter
112617	Vaccine_chatter
112436	Vaccine_chatter
201899	Self_reports
112531	Vaccine_chatter
108637	Vaccine_chatter
110453	Vaccine_chatter
110004	Vaccine_chatter
111794	Vaccine_chatter
108922	Vaccine_chatter
110813	Vaccine_chatter
202245	Self_reports
109198	Vaccine_chatter
109259	Vaccine_chatter
108580	Vaccine_chatter
111530	Vaccine_chatter
107956	Vaccine_chatter
202024	Self_reports
202338	Self_reports
110697	Vaccine_chatter
109260	Vaccine_chatter
112581	Vaccine_chatter
111493	Vaccine_chatter
111319	Vaccine_chatter
109155	Vaccine_chatter
112150	Vaccine_chatter
111675	Vaccine_chatter
111489	Vaccine_chatter
107812	Vaccine_chatter
109896	Vaccine_chatter
109362	Vaccine_chatter
108197	Vaccine_chatter
112751	Vaccine_chatter
110359	Vaccine_chatter
111755	Vaccine_chatter
110722	Vaccine_chatter
112593	Vaccine_chatter
109601	Vaccine_chatter
201831	Vaccine_chatter
202071	Self_reports
110389	Vaccine_chatter
202099	Self_reports
201932	Vaccine_chatter
111705	Vaccine_chatter
109700	Vaccine_chatter
109124	Vaccine_chatter
108725	Vaccine_chatter
112077	Vaccine_chatter
111910	Vaccine_chatter
202165	Self_reports
111188	Vaccine_chatter
202182	Self_reports
201833	Vaccine_chatter
110285	Vaccine_chatter
112210	Vaccine_chatter
112354	Vaccine_chatter
109924	Vaccine_chatter
112069	Vaccine_chatter
108344	Vaccine_chatter
112076	Vaccine_chatter
108102	Vaccine_chatter
109902	Vaccine_chatter
111583	Vaccine_chatter
109796	Vaccine_chatter
110935	Vaccine_chatter
202042	Self_reports
108189	Vaccine_chatter
110269	Vaccine_chatter
112003	Vaccine_chatter
111216	Vaccine_chatter
202239	Self_reports
111774	Vaccine_chatter
112811	Vaccine_chatter
112198	Vaccine_chatter
112853	Vaccine_chatter
108359	Vaccine_chatter
110427	Vaccine_chatter
110115	Vaccine_chatter
112807	Vaccine_chatter
108957	Vaccine_chatter
112125	Vaccine_chatter
109989	Vaccine_chatter
112184	Vaccine_chatter
110330	Vaccine_chatter
111171	Vaccine_chatter
109294	Vaccine_chatter
108826	Vaccine_chatter
111626	Vaccine_chatter
108071	Vaccine_chatter
109440	Vaccine_chatter
110284	Vaccine_chatter
111288	Vaccine_chatter
110396	Vaccine_chatter
107751	Vaccine_chatter
107737	Vaccine_chatter
107954	Vaccine_chatter
112164	Vaccine_chatter
202439	Self_reports
201912	Self_reports
109271	Vaccine_chatter
108492	Vaccine_chatter
112518	Vaccine_chatter
107986	Vaccine_chatter
108158	Vaccine_chatter
110616	Vaccine_chatter
202256	Self_reports
111527	Vaccine_chatter
111690	Vaccine_chatter
112660	Vaccine_chatter
111645	Vaccine_chatter
112226	Vaccine_chatter
108132	Vaccine_chatter
110567	Vaccine_chatter
108376	Vaccine_chatter
108434	Vaccine_chatter
108542	Vaccine_chatter
108563	Vaccine_chatter
111632	Vaccine_chatter
109360	Vaccine_chatter
110097	Vaccine_chatter
111226	Vaccine_chatter
112323	Vaccine_chatter
112406	Vaccine_chatter
111532	Vaccine_chatter
111560	Vaccine_chatter
111521	Vaccine_chatter
108568	Vaccine_chatter
202204	Self_reports
112539	Vaccine_chatter
111016	Vaccine_chatter
201861	Vaccine_chatter
107865	Vaccine_chatter
111221	Vaccine_chatter
202381	Self_reports
112315	Vaccine_chatter
112819	Vaccine_chatter
109854	Vaccine_chatter
111439	Vaccine_chatter
110369	Vaccine_chatter
202075	Vaccine_chatter
111944	Vaccine_chatter
111857	Vaccine_chatter
110052	Vaccine_chatter
201928	Self_reports
108029	Vaccine_chatter
111804	Vaccine_chatter
108311	Vaccine_chatter
112841	Vaccine_chatter
110170	Vaccine_chatter
112067	Vaccine_chatter
112031	Vaccine_chatter
112012	Vaccine_chatter
110833	Vaccine_chatter
111839	Vaccine_chatter
112745	Vaccine_chatter
202302	Vaccine_chatter
110585	Vaccine_chatter
110716	Vaccine_chatter
112157	Vaccine_chatter
108115	Vaccine_chatter
109633	Vaccine_chatter
109128	Vaccine_chatter
112325	Vaccine_chatter
111210	Vaccine_chatter
202065	Self_reports
109258	Vaccine_chatter
110328	Vaccine_chatter
110625	Vaccine_chatter
109873	Vaccine_chatter
109576	Vaccine_chatter
109301	Vaccine_chatter
202235	Self_reports
112750	Vaccine_chatter
108531	Vaccine_chatter
111269	Vaccine_chatter
110168	Vaccine_chatter
111071	Vaccine_chatter
202367	Self_reports
201879	Self_reports
110188	Vaccine_chatter
108977	Vaccine_chatter
202170	Self_reports
202225	Self_reports
111393	Vaccine_chatter
109478	Vaccine_chatter
111535	Vaccine_chatter
111453	Vaccine_chatter
202150	Self_reports
111204	Vaccine_chatter
112096	Vaccine_chatter
108676	Vaccine_chatter
109884	Vaccine_chatter
107813	Vaccine_chatter
110872	Vaccine_chatter
111686	Vaccine_chatter
107962	Vaccine_chatter
112560	Vaccine_chatter
107707	Vaccine_chatter
110327	Vaccine_chatter
112313	Vaccine_chatter
109562	Vaccine_chatter
109282	Vaccine_chatter
110783	Vaccine_chatter
109915	Vaccine_chatter
112850	Vaccine_chatter
112913	Vaccine_chatter
111904	Vaccine_chatter
109519	Vaccine_chatter
112758	Self_reports
108749	Vaccine_chatter
108209	Vaccine_chatter
112281	Vaccine_chatter
112640	Vaccine_chatter
111650	Vaccine_chatter
110044	Vaccine_chatter
108674	Vaccine_chatter
107684	Vaccine_chatter
111841	Vaccine_chatter
112243	Vaccine_chatter
109412	Vaccine_chatter
202407	Self_reports
108912	Vaccine_chatter
109518	Vaccine_chatter
112460	Vaccine_chatter
112695	Vaccine_chatter
108771	Vaccine_chatter
110483	Vaccine_chatter
202389	Self_reports
109994	Vaccine_chatter
201949	Vaccine_chatter
108449	Vaccine_chatter
202158	Self_reports
108481	Vaccine_chatter
112298	Vaccine_chatter
109959	Vaccine_chatter
109799	Vaccine_chatter
202410	Vaccine_chatter
109517	Vaccine_chatter
201816	Vaccine_chatter
108256	Vaccine_chatter
111602	Vaccine_chatter
107903	Vaccine_chatter
110221	Vaccine_chatter
112037	Vaccine_chatter
109009	Vaccine_chatter
112270	Vaccine_chatter
107822	Vaccine_chatter
111072	Vaccine_chatter
110174	Vaccine_chatter
110123	Vaccine_chatter
108306	Vaccine_chatter
110267	Vaccine_chatter
109388	Vaccine_chatter
109132	Vaccine_chatter
111267	Vaccine_chatter
110266	Vaccine_chatter
108385	Vaccine_chatter
112374	Self_reports
110646	Vaccine_chatter
110788	Vaccine_chatter
112672	Vaccine_chatter
107675	Vaccine_chatter
111832	Vaccine_chatter
111764	Vaccine_chatter
112301	Vaccine_chatter
111722	Vaccine_chatter
112112	Vaccine_chatter
202205	Vaccine_chatter
110839	Vaccine_chatter
108437	Vaccine_chatter
108748	Vaccine_chatter
111159	Vaccine_chatter
112154	Vaccine_chatter
111666	Vaccine_chatter
202153	Self_reports
110744	Vaccine_chatter
111561	Vaccine_chatter
109845	Vaccine_chatter
110724	Vaccine_chatter
108866	Vaccine_chatter
109068	Vaccine_chatter
110002	Vaccine_chatter
111887	Vaccine_chatter
109522	Vaccine_chatter
109685	Vaccine_chatter
112491	Vaccine_chatter
202443	Self_reports
108907	Vaccine_chatter
108577	Vaccine_chatter
110033	Vaccine_chatter
109768	Vaccine_chatter
111509	Vaccine_chatter
109897	Vaccine_chatter
110541	Vaccine_chatter
107679	Vaccine_chatter
108154	Vaccine_chatter
111116	Vaccine_chatter
109620	Vaccine_chatter
109568	Vaccine_chatter
109532	Vaccine_chatter
202224	Vaccine_chatter
110228	Vaccine_chatter
109991	Vaccine_chatter
110875	Vaccine_chatter
111358	Vaccine_chatter
109677	Vaccine_chatter
109951	Vaccine_chatter
201842	Self_reports
109083	Vaccine_chatter
111790	Vaccine_chatter
111715	Vaccine_chatter
109304	Vaccine_chatter
109753	Vaccine_chatter
110488	Vaccine_chatter
109199	Vaccine_chatter
111138	Vaccine_chatter
111386	Vaccine_chatter
109197	Vaccine_chatter
109171	Vaccine_chatter
109284	Vaccine_chatter
201924	Self_reports
202248	Self_reports
110720	Vaccine_chatter
109399	Vaccine_chatter
112900	Vaccine_chatter
109557	Vaccine_chatter
112692	Vaccine_chatter
110885	Vaccine_chatter
202020	Self_reports
111753	Vaccine_chatter
110582	Vaccine_chatter
111741	Vaccine_chatter
201951	Self_reports
111559	Vaccine_chatter
108681	Vaccine_chatter
109051	Vaccine_chatter
107746	Vaccine_chatter
109435	Vaccine_chatter
109980	Vaccine_chatter
108388	Vaccine_chatter
110361	Vaccine_chatter
112283	Vaccine_chatter
112443	Vaccine_chatter
202382	Vaccine_chatter
112564	Vaccine_chatter
202274	Vaccine_chatter
107940	Vaccine_chatter
110335	Vaccine_chatter
202036	Vaccine_chatter
108888	Vaccine_chatter
202275	Self_reports
109420	Vaccine_chatter
202415	Self_reports
110295	Vaccine_chatter
110588	Vaccine_chatter
108098	Vaccine_chatter
112537	Vaccine_chatter
111594	Vaccine_chatter
112535	Vaccine_chatter
109848	Vaccine_chatter
111506	Vaccine_chatter
111608	Vaccine_chatter
112681	Vaccine_chatter
108825	Vaccine_chatter
108067	Vaccine_chatter
112141	Vaccine_chatter
109691	Vaccine_chatter
109527	Vaccine_chatter
202216	Self_reports
202293	Self_reports
112382	Vaccine_chatter
108889	Vaccine_chatter
110525	Vaccine_chatter
107918	Vaccine_chatter
108772	Vaccine_chatter
112410	Vaccine_chatter
108989	Vaccine_chatter
202074	Self_reports
110332	Vaccine_chatter
110180	Vaccine_chatter
110769	Vaccine_chatter
111707	Vaccine_chatter
109303	Vaccine_chatter
111821	Vaccine_chatter
108018	Vaccine_chatter
110438	Vaccine_chatter
109975	Self_reports
109367	Vaccine_chatter
109183	Vaccine_chatter
110158	Vaccine_chatter
110889	Vaccine_chatter
108248	Vaccine_chatter
108275	Vaccine_chatter
108975	Vaccine_chatter
111551	Vaccine_chatter
112405	Vaccine_chatter
112665	Vaccine_chatter
112719	Vaccine_chatter
112631	Vaccine_chatter
109504	Vaccine_chatter
112702	Vaccine_chatter
202142	Vaccine_chatter
108009	Vaccine_chatter
107748	Vaccine_chatter
108745	Vaccine_chatter
111419	Vaccine_chatter
111274	Vaccine_chatter
111492	Vaccine_chatter
110538	Vaccine_chatter
108649	Vaccine_chatter
108263	Vaccine_chatter
108721	Vaccine_chatter
108567	Vaccine_chatter
109024	Vaccine_chatter
109192	Vaccine_chatter
112321	Vaccine_chatter
112453	Vaccine_chatter
110030	Vaccine_chatter
107972	Vaccine_chatter
108282	Vaccine_chatter
109099	Vaccine_chatter
110261	Vaccine_chatter
112115	Vaccine_chatter
108438	Vaccine_chatter
110493	Vaccine_chatter
112050	Vaccine_chatter
108072	Vaccine_chatter
107768	Vaccine_chatter
107987	Vaccine_chatter
202349	Self_reports
110806	Vaccine_chatter
111818	Vaccine_chatter
109226	Vaccine_chatter
108148	Vaccine_chatter
111026	Vaccine_chatter
112369	Vaccine_chatter
112584	Vaccine_chatter
110379	Vaccine_chatter
110645	Vaccine_chatter
111699	Vaccine_chatter
107800	Vaccine_chatter
110165	Vaccine_chatter
109139	Vaccine_chatter
112192	Vaccine_chatter
112266	Vaccine_chatter
109339	Vaccine_chatter
108766	Vaccine_chatter
109547	Vaccine_chatter
108830	Vaccine_chatter
108133	Vaccine_chatter
111022	Vaccine_chatter
111799	Vaccine_chatter
107881	Vaccine_chatter
202236	Vaccine_chatter
110898	Vaccine_chatter
112501	Vaccine_chatter
111775	Vaccine_chatter
107741	Vaccine_chatter
202356	Vaccine_chatter
110159	Vaccine_chatter
109840	Vaccine_chatter
110897	Vaccine_chatter
108042	Vaccine_chatter
112422	Vaccine_chatter
109875	Vaccine_chatter
112546	Vaccine_chatter
112265	Vaccine_chatter
111027	Vaccine_chatter
110338	Vaccine_chatter
111378	Vaccine_chatter
201859	Self_reports
109126	Vaccine_chatter
110623	Vaccine_chatter
107757	Vaccine_chatter
111595	Vaccine_chatter
108367	Vaccine_chatter
111362	Vaccine_chatter
108624	Vaccine_chatter
111237	Vaccine_chatter
111781	Vaccine_chatter
111582	Vaccine_chatter
109653	Vaccine_chatter
108165	Vaccine_chatter
112729	Vaccine_chatter
109231	Vaccine_chatter
110028	Vaccine_chatter
110917	Vaccine_chatter
109012	Vaccine_chatter
108322	Vaccine_chatter
111937	Vaccine_chatter
108718	Vaccine_chatter
111471	Vaccine_chatter
110242	Vaccine_chatter
109229	Vaccine_chatter
108507	Vaccine_chatter
112503	Vaccine_chatter
109355	Vaccine_chatter
109467	Vaccine_chatter
108978	Vaccine_chatter
202313	Self_reports
111605	Vaccine_chatter
109868	Vaccine_chatter
111810	Vaccine_chatter
112287	Vaccine_chatter
110134	Vaccine_chatter
110976	Vaccine_chatter
112039	Vaccine_chatter
110070	Vaccine_chatter
112922	Vaccine_chatter
110200	Vaccine_chatter
107756	Vaccine_chatter
108599	Vaccine_chatter
109290	Vaccine_chatter
111031	Vaccine_chatter
109438	Vaccine_chatter
112019	Vaccine_chatter
202105	Vaccine_chatter
112021	Vaccine_chatter
109882	Vaccine_chatter
110799	Vaccine_chatter
109432	Vaccine_chatter
112009	Vaccine_chatter
201852	Vaccine_chatter
112109	Vaccine_chatter
108585	Vaccine_chatter
108073	Vaccine_chatter
112708	Vaccine_chatter
107814	Vaccine_chatter
108927	Vaccine_chatter
202345	Self_reports
110960	Vaccine_chatter
112492	Vaccine_chatter
109270	Vaccine_chatter
108802	Vaccine_chatter
111644	Vaccine_chatter
202286	Self_reports
110728	Vaccine_chatter
110603	Vaccine_chatter
109558	Vaccine_chatter
111713	Vaccine_chatter
109129	Vaccine_chatter
202437	Vaccine_chatter
111213	Vaccine_chatter
109931	Vaccine_chatter
109802	Vaccine_chatter
201968	Self_reports
109930	Vaccine_chatter
109348	Vaccine_chatter
112804	Vaccine_chatter
108459	Vaccine_chatter
202359	Self_reports
202129	Self_reports
111940	Vaccine_chatter
110101	Self_reports
109469	Vaccine_chatter
111759	Vaccine_chatter
112661	Vaccine_chatter
202260	Self_reports
110219	Vaccine_chatter
112666	Vaccine_chatter
110848	Vaccine_chatter
202237	Self_reports
108237	Vaccine_chatter
109999	Vaccine_chatter
109814	Vaccine_chatter
110579	Vaccine_chatter
110506	Vaccine_chatter
111058	Vaccine_chatter
110445	Vaccine_chatter
110474	Vaccine_chatter
110124	Vaccine_chatter
110656	Vaccine_chatter
107745	Vaccine_chatter
111842	Vaccine_chatter
202154	Self_reports
108229	Vaccine_chatter
110637	Vaccine_chatter
107783	Vaccine_chatter
109744	Vaccine_chatter
202242	Self_reports
110798	Vaccine_chatter
201957	Self_reports
202069	Vaccine_chatter
202083	Self_reports
109709	Vaccine_chatter
110734	Vaccine_chatter
202029	Self_reports
107897	Vaccine_chatter
110309	Vaccine_chatter
110674	Vaccine_chatter
111589	Vaccine_chatter
111206	Vaccine_chatter
107754	Vaccine_chatter
111878	Vaccine_chatter
108195	Vaccine_chatter
111449	Vaccine_chatter
112547	Vaccine_chatter
112079	Vaccine_chatter
110909	Vaccine_chatter
202287	Self_reports
112481	Vaccine_chatter
109349	Vaccine_chatter
109548	Vaccine_chatter
202048	Self_reports
107820	Vaccine_chatter
110152	Vaccine_chatter
